sample_track,model_id,benchmark_model_id,target_id,horizon,observation_count,rmse_ratio,mae_ratio,rmse_gain_percent
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,nominal_gdp,4,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,nominal_gdp,8,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,nominal_gdp,12,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,unemployment_rate,1,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,unemployment_rate,2,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,unemployment_rate,4,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,unemployment_rate,8,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,unemployment_rate,12,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p1_constant,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,1.0,1.0,0.0
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,real_gdp,1,50,1.0482289657152803,1.1583796844245589,-4.822896571528035
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,real_gdp,2,50,1.2977013039695497,1.239483591738069,-29.770130396954976
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,real_gdp,4,50,1.9152510169552643,1.50249928859642,-91.52510169552643
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,real_gdp,8,50,3.403082431688473,2.0383393929599998,-240.3082431688473
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,real_gdp,12,50,9.918519892644566,4.567927549872367,-891.8519892644566
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,gdp_deflator,1,50,0.8931468179015937,0.9865724208303124,10.685318209840633
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,gdp_deflator,2,50,1.1229084634664088,1.016822022470102,-12.290846346640883
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,gdp_deflator,4,50,1.3296305299362543,1.168150540585255,-32.96305299362543
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,gdp_deflator,8,50,2.6640880793428807,1.6927477799006023,-166.40880793428806
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,gdp_deflator,12,50,5.062226565939513,2.3665405809315603,-406.2226565939513
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,nominal_gdp,1,50,0.9970266545866235,1.1672908403311375,0.29733454133764603
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,nominal_gdp,2,50,1.2359733690884391,1.1849499080370696,-23.597336908843914
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,nominal_gdp,4,50,1.8370490855807675,1.4632108521788436,-83.70490855807675
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,nominal_gdp,8,50,3.5040100145830855,2.0626328792999202,-250.40100145830854
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,nominal_gdp,12,50,9.890869558958576,4.198665239673193,-889.0869558958576
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,unemployment_rate,1,50,0.9736080398111541,1.1594749127837851,2.639196018884593
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,unemployment_rate,2,50,0.786728874634939,0.9421951102958982,21.3271125365061
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,unemployment_rate,4,50,0.6891454320151894,0.9256679049168547,31.085456798481058
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,unemployment_rate,8,50,1.5222605427266633,1.2799739070111056,-52.22605427266633
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,unemployment_rate,12,50,1.96459887757321,1.4559328118587813,-96.459887757321
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,0.5118956996573644,0.7152726012909532,48.81043003426356
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,0.5777681096039489,0.7750826885955615,42.22318903960512
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,0.6075224618626069,0.7488240502493102,39.24775381373931
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,0.8568134855586635,0.843495608147288,14.318651444133646
abm_balanced_h12_common_cells,beforeit_var_p2_constant,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,1.0514151169965231,0.963433679830307,-5.1415116996523125
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,real_gdp,1,50,0.9326370647024687,1.1991617393073142,6.736293529753135
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,real_gdp,2,50,1.4234087730084992,1.5526387128041517,-42.340877300849925
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,real_gdp,4,50,2.1189355936199403,1.9021180060724197,-111.89355936199404
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,real_gdp,8,50,3.4594339497015323,2.5373185670047538,-245.94339497015324
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,real_gdp,12,50,41.32622383093507,15.58108230771263,-4032.622383093507
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,gdp_deflator,1,50,1.0962542866984433,1.1578753733643379,-9.625428669844327
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,gdp_deflator,2,50,1.8476438924514473,1.4043366321230404,-84.76438924514473
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,gdp_deflator,4,50,1.9612801059894416,1.5531070518254064,-96.12801059894416
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,gdp_deflator,8,50,9.294317579063863,3.7421888271045574,-829.4317579063863
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,gdp_deflator,12,50,23.501280467571004,7.32875061031269,-2250.1280467571005
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,nominal_gdp,1,50,0.8541860926293671,1.17011062394863,14.581390737063293
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,nominal_gdp,2,50,1.5545770335454883,1.5921988815254575,-55.457703354548826
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,nominal_gdp,4,50,2.208629809448003,1.8891973467273615,-120.8629809448003
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,nominal_gdp,8,50,5.267985994926969,3.144028258651856,-426.7985994926969
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,nominal_gdp,12,50,42.77402990892997,13.434676948428168,-4177.402990892997
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,unemployment_rate,1,50,0.7997673910621165,1.0069147484456582,20.023260893788354
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,unemployment_rate,2,50,1.0104936088946481,1.2834942612401556,-1.049360889464812
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,unemployment_rate,4,50,0.7219573548112835,1.1696139751840657,27.804264518871648
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,unemployment_rate,8,50,8.026119943354988,3.50212280303985,-702.6119943354988
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,unemployment_rate,12,50,17.58889481457326,7.487291317436108,-1658.889481457326
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,0.6419519034292689,0.8206272856576227,35.80480965707311
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,0.6686786325974615,0.8313671615508943,33.13213674025385
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,0.7722217952722712,0.9566552092655385,22.77782047277288
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,1.4496093642946528,1.333659353692946,-44.96093642946528
abm_balanced_h12_common_cells,beforeit_var_p3_constant,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,1.8142723195121289,1.466973695291834,-81.42723195121289
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,real_gdp,1,50,0.8695218364239903,0.8655254861838768,13.047816357600972
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,real_gdp,2,50,0.8730296223586876,0.822791327386351,12.697037764131236
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,real_gdp,4,50,0.975064315777415,0.9104666480960074,2.4935684222584964
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,real_gdp,8,50,0.8211661484502059,0.813710096248169,17.883385154979415
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,real_gdp,12,50,0.9876928968411903,0.9473039777448796,1.2307103158809674
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,gdp_deflator,1,50,0.9500063192550716,1.0255432849019184,4.999368074492838
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,gdp_deflator,2,50,0.89209398674588,0.9021523704113749,10.790601325411997
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,gdp_deflator,4,50,0.8715860825975354,0.8419102533555334,12.841391740246454
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,gdp_deflator,8,50,0.9911990312795742,0.8945859159820617,0.8800968720425795
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,gdp_deflator,12,50,0.9090372898680626,0.863515816970419,9.096271013193736
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,nominal_gdp,1,50,0.868888735906577,0.8894486526794025,13.1111264093423
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,nominal_gdp,2,50,0.8463949781792689,0.8334344494304589,15.36050218207311
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,nominal_gdp,4,50,0.9533656540172015,0.8987163680559278,4.6634345982798475
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,nominal_gdp,8,50,0.8349117085998359,0.8007025523246291,16.508829140016413
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,nominal_gdp,12,50,0.9778081147035504,0.9268354842195818,2.2191885296449554
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,unemployment_rate,1,50,0.7976163947734487,0.9026394424053568,20.238360522655128
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,unemployment_rate,2,50,0.6618121895142357,0.8850743705195784,33.818781048576426
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,unemployment_rate,4,50,0.5344852200480587,0.8554952717403008,46.55147799519413
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,unemployment_rate,8,50,0.9436796135701928,1.0862181559175603,5.632038642980719
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,unemployment_rate,12,50,0.5658060604567835,0.9171583508306221,43.41939395432165
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,0.7044025483981082,0.8033960127283437,29.559745160189177
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,0.6685139155471356,0.8056553036815387,33.14860844528644
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,0.6390823353341836,0.7931164530311009,36.091766466581646
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,0.815782176124984,0.8818648089941467,18.421782387501594
abm_balanced_h12_common_cells,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,0.8435093726680052,0.8584642357859458,15.649062733199482
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,real_gdp,1,50,0.667655343722062,0.6674029413623218,33.234465627793796
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,real_gdp,2,50,0.8278105691881074,0.7137745770841887,17.218943081189263
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,real_gdp,4,50,0.9804589334810524,0.8762170988816289,1.9541066518947603
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,real_gdp,8,50,0.8187295655190258,0.7818013305770397,18.127043448097425
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,real_gdp,12,50,0.9882542220937719,0.9624590542423347,1.1745777906228105
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,gdp_deflator,1,50,0.79173088861338,0.9394422885961813,20.826911138662
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,gdp_deflator,2,50,0.7774379823177927,0.7904305350901413,22.25620176822073
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,gdp_deflator,4,50,0.827652912858852,0.7991631155029417,17.2347087141148
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,gdp_deflator,8,50,0.9789196049108246,0.8658471670834192,2.1080395089175363
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,gdp_deflator,12,50,0.8911492893617455,0.8426514680861409,10.885071063825446
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,nominal_gdp,1,50,0.6544347623592056,0.7090763828800115,34.55652376407944
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,nominal_gdp,2,50,0.7759233546315359,0.7078246846788455,22.407664536846404
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,nominal_gdp,4,50,0.9548524022207198,0.8578672921928747,4.514759777928024
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,nominal_gdp,8,50,0.8384811159221065,0.7997231482244337,16.15188840778935
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,nominal_gdp,12,50,0.9786281618257133,0.9366480296846458,2.1371838174286673
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,unemployment_rate,1,50,1.3990039035371362,3.6397382384517534,-39.90039035371362
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,unemployment_rate,2,50,0.937634067431962,2.4434388800555733,6.236593256803802
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,unemployment_rate,4,50,0.8708310930764739,2.05657289571417,12.916890692352611
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,unemployment_rate,8,50,2.1116779066988856,2.8414472815950664,-111.16779066988856
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,unemployment_rate,12,50,1.295612230667766,2.2812443263909237,-29.5612230667766
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,0.5207951699826031,0.5136106427206278,47.92048300173969
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,0.525610881336978,0.5705281016252348,47.438911866302206
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,0.5716278965565459,0.6261399393596566,42.83721034434541
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,0.7939418250905073,0.7581389814872233,20.605817490949274
abm_balanced_h12_common_cells,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,0.8051572971733997,0.775213790440448,19.48427028266003
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,real_gdp,1,50,0.6695916356637535,0.6738955013275656,33.040836433624655
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,real_gdp,2,50,0.8306561447248197,0.720071501542445,16.934385527518025
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,real_gdp,4,50,0.9814502447961245,0.8765335205985121,1.8549755203875473
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,real_gdp,8,50,0.8179601595760853,0.7787109905162856,18.203984042391475
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,real_gdp,12,50,0.9875848210168992,0.9676841175133692,1.241517898310085
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,gdp_deflator,1,50,0.7914947516265575,0.9385084677588671,20.850524837344253
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,gdp_deflator,2,50,0.7786575790234669,0.7889987192906365,22.134242097653313
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,gdp_deflator,4,50,0.8257692397393747,0.7973079798317774,17.423076026062535
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,gdp_deflator,8,50,0.9786275349721894,0.8699851763819583,2.137246502781065
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,gdp_deflator,12,50,0.8910006694406614,0.8446240529549416,10.899933055933865
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,nominal_gdp,1,50,0.6556612599972065,0.7119412509849856,34.43387400027935
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,nominal_gdp,2,50,0.7790392670059009,0.713017327927186,22.096073299409912
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,nominal_gdp,4,50,0.95445874929434,0.8543758673152494,4.554125070565995
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,nominal_gdp,8,50,0.837138409062993,0.797131845214331,16.286159093700704
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,nominal_gdp,12,50,0.9796911389920158,0.9368825575905523,2.0308861007984236
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,unemployment_rate,1,50,1.3629141580380397,3.4817057739344155,-36.29141580380397
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,unemployment_rate,2,50,0.9010494962813261,2.2707482923755666,9.895050371867386
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,unemployment_rate,4,50,0.8612098195915682,2.0206220460298505,13.879018040843183
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,unemployment_rate,8,50,2.277440333498407,3.103262756766648,-127.7440333498407
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,unemployment_rate,12,50,1.3354218989729172,2.3753655559124747,-33.54218989729172
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,effective_federal_funds_rate,1,50,0.5196202023998058,0.4995792585634027,48.037979760019425
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,effective_federal_funds_rate,2,50,0.5250195366568597,0.5617074316177828,47.498046334314026
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,effective_federal_funds_rate,4,50,0.5724197349348065,0.6219515880861961,42.75802650651935
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,effective_federal_funds_rate,8,50,0.7974723388506166,0.7599457040522926,20.252766114938336
abm_balanced_h12_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,0.807796872187101,0.7765072779105416,19.220312781289906
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,real_gdp,1,50,0.6835928380452071,0.8013184245520565,31.64071619547929
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,real_gdp,2,50,1.2246769577993755,2.1615934208701346,-22.467695779937547
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,real_gdp,4,50,1.0669117375633366,1.4043040348073736,-6.691173756333657
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,real_gdp,8,50,0.8537090181581943,1.0724056788965077,14.629098184180567
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,real_gdp,12,50,1.0347257906047604,1.2833202257198797,-3.4725790604760443
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,gdp_deflator,1,50,0.7917308886133803,0.9394422885961824,20.826911138661973
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,gdp_deflator,2,50,0.77492367089118,0.7927791269471193,22.507632910882002
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,gdp_deflator,4,50,0.823128856363905,0.8020320557565541,17.687114363609503
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,gdp_deflator,8,50,0.9755145162520551,0.8594462208671743,2.4485483747944903
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,gdp_deflator,12,50,0.8917053760249004,0.8423691518175911,10.829462397509959
abm_balanced_h12_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,nominal_gdp,1,50,0.6698068796613751,0.7989521859138866,33.01931203386249
