sample_track,target_set,model_id,benchmark_model_id,status,cell_count,expected_cell_count,weighted_rmse_ratio,weighted_mae_ratio
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,naive_historical_mean,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,1.6657433220622624,2.083465086253937
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,univariate_ar_p1_constant,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,0.8664368550093999,0.7951144007848991
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,univariate_ar_p4_constant,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,0.7188474410865641,0.7823322631331507
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,0.7714201535522761,0.8045741143952205
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_var_p1_constant,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,1.0,1.0
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_var_p2_constant,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,2.778289678007779,1.5536402280663966
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_var_p3_constant,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,8.203448142781344,2.98055465266835
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,0.7941691443448751,0.8561950542067892
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v3_mean,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,0.7343692274884193,0.7302050891008809
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v3_median,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,0.7348160389393701,0.7277416835300551
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,0.73932988259079,0.7348550464271787
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v2_median,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,0.7411250078169908,0.7322070074270983
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,1.1238600740359865,1.2680901182431803
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v1_median,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,1.1168098865246534,1.2539403593019156
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,dsge_small_nk,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,1.0367093863542234,1.247764935638656
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,dsge_small_nk_median,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,1.02673398438938,1.2280787461926697
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,dsge_sw07,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,1.0234273321872875,1.2004691316815579
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,dsge_sw07_median,beforeit_var_p1_constant,COMPLETE_MATCHED,10,10,0.9910091797153906,1.1548910925427918
abm_pandemic_masked_common_cells,labour_unemployment_rate,naive_no_change,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,0.870648669675167,1.0054697845405196
abm_pandemic_masked_common_cells,labour_unemployment_rate,naive_drift,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,1.0520707763799668,1.2384204304342756
abm_pandemic_masked_common_cells,labour_unemployment_rate,naive_historical_mean,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,4.218529962223957,5.537292076856615
abm_pandemic_masked_common_cells,labour_unemployment_rate,univariate_ar_p1_constant,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,1.1999114198920655,1.5438430579500597
abm_pandemic_masked_common_cells,labour_unemployment_rate,univariate_ar_p4_constant,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,1.2132347093897164,1.2679853800870595
abm_pandemic_masked_common_cells,labour_unemployment_rate,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,1.3212620821764078,1.3673089793483046
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_var_p1_constant,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,1.0,1.0
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_var_p2_constant,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,1.60974609292544,1.480124169015497
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_var_p3_constant,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,5.0856580808485745,3.0472828259522666
abm_pandemic_masked_common_cells,labour_unemployment_rate,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,0.9581364889195826,1.1035758604528643
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_abm_us_v3_mean,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,5.778694451838424,7.365282967327372
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_abm_us_v3_median,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,5.909047226290695,7.531830800599858
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_abm_us_v2_mean,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,6.210596028737515,6.756057138122591
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_abm_us_v2_median,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,6.076312371785064,6.438514371532122
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,4.88946386509508,4.9550271897057225
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_abm_us_v1_median,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,4.828282886721348,4.849077459687989
abm_pandemic_masked_common_cells,labour_unemployment_rate,dsge_small_nk,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,2.0704606730181285,2.6709434544306947
abm_pandemic_masked_common_cells,labour_unemployment_rate,dsge_small_nk_median,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,2.0677602487513616,2.6777060335607303
abm_pandemic_masked_common_cells,labour_unemployment_rate,dsge_sw07,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,1.0721893640400582,0.9648874750819882
abm_pandemic_masked_common_cells,labour_unemployment_rate,dsge_sw07_median,beforeit_var_p1_constant,COMPLETE_MATCHED,5,5,1.0703269431677598,0.9597248893779121
