origin_index,parameter,mode_value
48,sd_eb,0.1932263882990677
48,sd_eg,0.5011836593870597
48,sd_eqs,0.3734096773964861
48,sd_em,0.2333091392536698
48,sd_epinf,0.11303877115154844
48,sd_ew,0.34844897751182724
48,crhoa,0.965549962269082
48,crhob,0.4245879036969262
48,crhog,0.9790545118978393
48,crhoqs,0.789485418287506
48,crhoms,0.21154607925023236
48,crhopinf,0.9249694166409071
48,crhow,0.9752377282229551
48,cmap,0.7683440867417705
48,cmaw,0.9507851456380944
48,csadjcost,4.705559233782845
48,csigma,1.4657212678493001
48,chabb,0.619144566631
48,cprobw,0.8011308201404113
48,csigl,1.7891896536371217
48,cprobp,0.7392868006656965
48,cindw,0.6143200204503881
48,cindp,0.23712535880726893
48,czcap,0.762713463969673
48,cfc,1.5629698630057902
48,crpi,1.7056497669508777
48,crr,0.7865153596400027
48,cry,0.05458062337480758
48,crdy,0.23209449438501664
48,constepinf,0.7057776091653911
48,constebeta,0.10828227383186396
48,constelab,1.1488277185538927
48,ctrend,0.3996152372927283
48,cgy,0.5086810861463801
48,calfa,0.1976149850383252
49,sd_ea,0.4484687509740276
49,sd_eb,0.19140340611050008
49,sd_eg,0.5002699978218944
49,sd_eqs,0.3720781535650301
49,sd_em,0.23279699390765377
49,sd_epinf,0.11277305915501235
49,sd_ew,0.3484397604946481
49,crhoa,0.9649940042354324
49,crhob,0.4331346771429013
49,crhog,0.9789445521530757
49,crhoqs,0.7910971397174379
49,crhoms,0.21077490884700256
49,crhopinf,0.9268887324231366
49,crhow,0.9753611566868484
49,cmap,0.771843810213511
49,cmaw,0.9512787484278847
49,csadjcost,4.693140205278118
49,csigma,1.4551342388148973
49,chabb,0.6201176704765384
49,cprobw,0.8025390004333697
49,csigl,1.7884542755980526
49,cprobp,0.7406982580969934
49,cindw,0.618877661280028
49,cindp,0.23659859503614464
49,czcap,0.7650710831311885
49,cfc,1.5673685597120235
49,crpi,1.703088845745555
49,crr,0.7870089011324983
49,cry,0.053084117559124754
49,crdy,0.23349363839671874
49,constepinf,0.7062062331821278
49,constebeta,0.10852299746803883
49,constelab,1.1426247604613824
49,ctrend,0.39697791796719606
49,cgy,0.5069669303210637
49,calfa,0.198230630743716
50,sd_ea,0.44770792469944404
50,sd_eb,0.19056552915746383
50,sd_eg,0.5007145072713678
50,sd_eqs,0.372121459419175
50,sd_em,0.23228023115616103
50,sd_epinf,0.11368399673750974
50,sd_ew,0.3547634425041893
50,crhoa,0.9647078703896786
50,crhob,0.4343495377313824
50,crhog,0.9791801437998775
50,crhoqs,0.7933213371288107
50,crhoms,0.20782306050218086
50,crhopinf,0.9245089410169152
50,crhow,0.9756700023877916
50,cmap,0.7725065416305689
50,cmaw,0.952017508257137
50,csadjcost,4.6857981966247255
50,csigma,1.4655801329379183
50,chabb,0.618427911458547
50,cprobw,0.8003847871081067
50,csigl,1.7669030867041657
50,cprobp,0.7404768441517177
50,cindw,0.6217593989547628
50,cindp,0.24068445247026357
50,czcap,0.7822052081618655
50,cfc,1.5744712862776893
50,crpi,1.7226030862981765
50,crr,0.7893451581643471
50,cry,0.055251678049899014
50,crdy,0.23321814272791735
50,constepinf,0.7132316470415503
50,constebeta,0.10723222520047124
50,constelab,1.122420208913164
50,ctrend,0.39549563330659276
50,cgy,0.5105179296826594
50,calfa,0.19888696910508094
51,sd_ea,0.44898892282703007
51,sd_eb,0.18916963314685267
51,sd_eg,0.4995155320012315
51,sd_eqs,0.36947643260672536
51,sd_em,0.2317950077920675
51,sd_epinf,0.11386811461025963
51,sd_ew,0.3652648641940329
51,crhoa,0.9644716143965033
51,crhob,0.4383540515321481
51,crhog,0.9793450443390831
51,crhoqs,0.7928676533223542
51,crhoms,0.20884050555683872
51,crhopinf,0.9251397061944903
51,crhow,0.9759523783931303
51,cmap,0.7781328179242111
51,cmaw,0.9536541857559133
51,csadjcost,4.739895772224887
51,csigma,1.4606693556689663
51,chabb,0.620588049454976
51,cprobw,0.8026456021516661
51,csigl,1.7958515364048844
51,cprobp,0.7453010904908578
51,cindw,0.6250517816960578
51,cindp,0.2446132460918458
51,czcap,0.7868985456957163
51,cfc,1.570949200292024
51,crpi,1.7123622710790745
51,crr,0.7897500968769662
51,cry,0.05424181481845114
51,crdy,0.23515579912518222
51,constepinf,0.7053960187696683
51,constebeta,0.1063134194737929
51,constelab,1.1907455362918338
51,ctrend,0.39450421999086005
51,cgy,0.5066973615002617
51,calfa,0.19741476420329704
52,sd_ea,0.44814575244402177
52,sd_eb,0.18783125212263896
52,sd_eg,0.49826413871449826
52,sd_eqs,0.36767404069489523
52,sd_em,0.23114890441816024
52,sd_epinf,0.11365061256191004
52,sd_ew,0.36437880056327754
52,crhoa,0.964321970102103
52,crhob,0.4446225546247602
52,crhog,0.9793703971672719
52,crhoqs,0.7943217178947223
52,crhoms,0.20784294618929083
