sample_track,model_id,target_id,horizon,nominal_level,observation_count,empirical_coverage,mean_width,below_rate,above_rate
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,real_gdp,1,0.9,50,0.94,9.283779822783591,0.04,0.02
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,1,0.9,50,0.22,0.9033953997809416,0.0,0.78
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,2,0.9,50,0.9,10.04826613943335,0.06,0.04
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,1,0.9,50,0.68,2.6389584554870433,0.12,0.2
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,4,0.9,50,0.76,3.280891948832734,0.1,0.14
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,real_gdp,2,0.9,50,0.94,9.557486390928078,0.04,0.02
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,4,0.9,50,0.56,0.8134748903795084,0.14,0.3
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,real_gdp,4,0.9,50,0.92,9.801797717595175,0.06,0.02
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,real_gdp,8,0.9,50,0.88,9.833573018586982,0.06,0.06
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,4,0.9,50,0.36,2.5433187294633073,0.0,0.64
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,12,0.9,50,0.5,4.623767798466592,0.0,0.5
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,12,0.9,50,0.7,3.358472931595704,0.1,0.2
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,1,0.5,53,0.5283018867924528,0.20022972330222472,0.1320754716981132,0.33962264150943394
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,2,0.5,52,0.25,0.37545286039261944,0.0,0.75
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,8,0.5,46,0.5434782608695652,1.4518397801313014,0.1956521739130435,0.2608695652173913
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,12,0.5,42,0.3333333333333333,2.17232566630157,0.0,0.6666666666666666
