table_key,api_row_position,row_code,api_column_position,column_code,api_token,api_token_class,api_numeric_value_millions,authenticated_display_value_millions,common_basis_source_cell_kind,common_basis_value_millions,exact_semantic_and_value_match
UIMARI,65,722,16,3364OT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,17,337,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,18,339,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,19,311FT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,20,313TT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,21,315AL,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,22,322,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,23,323,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,24,324,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,25,325,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,26,326,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,27,42,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,28,441,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,29,445,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,30,452,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,31,4A0,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,32,481,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,33,482,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,34,483,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,35,484,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,36,485,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,37,486,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,38,487OS,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,39,493,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,40,511,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,41,512,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,42,513,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,43,514,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,44,521CI,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,45,523,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,46,524,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,47,525,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,48,HS,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,49,ORE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,50,532RL,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,51,5411,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,52,5415,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,53,5412OP,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,54,55,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,55,561,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,56,562,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,57,61,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,58,621,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,59,622,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,60,623,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,61,624,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,62,711AS,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,63,713,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,64,721,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,65,722,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,66,81,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,67,GFGD,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,68,GFGN,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,69,GFE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,70,GSLG,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,71,GSLE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,72,T001,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,73,F010,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,74,F02S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,75,F02E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,76,F02N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,77,F02R,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,78,F030,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,79,F040,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,80,F050,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,81,F06C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,82,F06S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,83,F06E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,84,F06N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,85,F07C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,86,F07S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,87,F07E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,88,F07N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,89,F10C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,90,F10S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,91,F10E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,92,F10N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,65,722,93,T004,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,1,111CA,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,2,113FF,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,3,211,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,4,212,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,5,213,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,6,22,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,7,23,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,8,321,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,9,327,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,10,331,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,11,332,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,12,333,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,13,334,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,14,335,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,15,3361MV,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,16,3364OT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,17,337,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,18,339,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,19,311FT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,20,313TT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,21,315AL,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,22,322,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,23,323,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,24,324,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,25,325,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,26,326,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,27,42,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,28,441,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,29,445,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,30,452,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,31,4A0,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,32,481,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,33,482,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,34,483,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,35,484,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,36,485,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,37,486,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,38,487OS,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,39,493,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,40,511,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,41,512,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,42,513,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,43,514,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,44,521CI,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,45,523,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,46,524,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,47,525,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,48,HS,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,49,ORE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,50,532RL,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,51,5411,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,52,5415,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,53,5412OP,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,54,55,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,55,561,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,56,562,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,57,61,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,58,621,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,59,622,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,60,623,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,61,624,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,62,711AS,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,63,713,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,64,721,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,65,722,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,66,81,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,67,GFGD,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,68,GFGN,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,69,GFE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,70,GSLG,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,71,GSLE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,72,T001,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,73,F010,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,74,F02S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,75,F02E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,76,F02N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,77,F02R,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,78,F030,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,79,F040,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,80,F050,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,81,F06C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,82,F06S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,83,F06E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,84,F06N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,85,F07C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,86,F07S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,87,F07E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,88,F07N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,89,F10C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,90,F10S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,91,F10E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,92,F10N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,66,81,93,T004,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,1,111CA,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,2,113FF,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,3,211,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,4,212,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,5,213,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,6,22,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,7,23,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,8,321,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,9,327,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,10,331,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,11,332,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,12,333,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,13,334,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,14,335,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,15,3361MV,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,16,3364OT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,17,337,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,18,339,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,19,311FT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,20,313TT,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,21,315AL,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,22,322,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,23,323,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,24,324,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,25,325,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,26,326,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,27,42,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,28,441,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,29,445,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,30,452,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,31,4A0,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,32,481,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,33,482,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,34,483,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,35,484,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,36,485,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,37,486,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,38,487OS,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,39,493,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,40,511,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,41,512,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,42,513,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,43,514,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,44,521CI,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,45,523,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,46,524,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,47,525,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,48,HS,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,49,ORE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,50,532RL,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,51,5411,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,52,5415,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,53,5412OP,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,54,55,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,55,561,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,56,562,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,57,61,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,58,621,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,59,622,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,60,623,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,61,624,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,62,711AS,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,63,713,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,64,721,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,65,722,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,66,81,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,67,GFGD,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,68,GFGN,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,69,GFE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,70,GSLG,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,71,GSLE,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,72,T001,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,73,F010,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,74,F02S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,75,F02E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,76,F02N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,77,F02R,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,78,F030,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,79,F040,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,80,F050,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,81,F06C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,82,F06S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,83,F06E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,84,F06N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,85,F07C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,86,F07S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,87,F07E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,88,F07N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,89,F10C,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,90,F10S,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,91,F10E,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,92,F10N,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,67,GFGD,93,T004,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,68,GFGN,1,111CA,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,68,GFGN,2,113FF,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
UIMARI,68,GFGN,3,211,---,MARKER_TRIPLE_DASH,,0,selected_zero_not_shown,0,true
